Time,Value
1687037103800257640,6.31
1687037103801259098,6.31
1687037103883252980,6.31
1687037103884255931,6.31
1687037103885254033,6.31
1687037103886250922,6.31
1687037103887250457,6.31
1687037103888249420,6.31
1687037103889266888,6.31
1687037103890273777,6.31
1687037103891258734,6.31
1687037103892249602,6.31
1687037103893249397,6.31
1687037103894250014,6.31
1687037103895248116,6.31
1687037103896249253,6.31
1687037103897248648,6.31
1687037103898244916,6.31
1687037103899251514,6.31
1687037103900259544,6.31
1687037103901250593,6.31
1687037103902248424,6.31
1687037103903250894,6.31
1687037103904250078,6.31
1687037103905251386,6.31
1687037103906253956,6.31
1687037103907249403,6.31
1687037103908249188,6.31
1687037103909249484,6.31
1687037103910261652,6.31
1687037103911254063,6.31
1687037103912248548,6.31
1687037103913245719,6.31
1687037103914254320,6.31
1687037103915257031,6.31
1687037103916276953,6.31
1687037103917278482,6.31
1687037103918260573,6.31
1687037103919252153,6.31
1687037103920249584,6.31
1687037103921247325,6.31
1687037103922256207,6.31
1687037103923251664,6.31
1687037103924252451,6.31
1687037103925249741,6.31
1687037103926256890,6.31
1687037103927257035,6.31
1687037103928253294,6.31
1687037103929249502,6.31
1687037103930250359,6.31
1687037103931256476,6.31
1687037103932254748,6.31
1687037103933255144,6.31
1687037103934253567,6.31
1687037103935257720,6.31
1687037103936253487,6.31
1687037103937249125,6.31
1687037103938247046,6.31
1687037103939251550,6.31
1687037103940251185,6.31
1687037103941254346,6.31
1687037103942253109,6.31
1687037103943253265,6.31
1687037103944250966,6.31
1687037103945253025,6.31
1687037103946255094,6.31
1687037103947254589,6.31
1687037103948267218,6.31
1687037103949276541,6.31
1687037103950262660,6.31
1687037103951248589,6.31
1687037103952251811,6.31
1687037103953247658,6.31
1687037103954253575,6.31
1687037103955247639,6.31
1687037103956246152,6.31
1687037103957244644,6.31
1687037103958249639,6.31
1687037103959256016,6.31
1687037103960252966,6.31
1687037103961253292,6.31
1687037103962248178,6.31
1687037103963252001,6.31
1687037103964253920,6.31
1687037103965251160,nan
1687037103968249814,6.31
1687037103969254989,6.31
1687037103970248632,6.31
1687037103971248257,6.31
1687037103972251077,6.31
1687037103973246464,6.31
1687037103974254695,6.31
1687037103975252336,6.31
1687037103976253904,6.31
1687037103977250343,6.31
1687037103978254376,6.3
1687037103979252708,6.3
1687037103980263634,6.3
1687037103981279369,6.3
1687037103982260790,6.3
1687037103983245697,6.31
1687037103984247145,6.3
1687037103985249124,6.3
1687037103986246404,6.3
1687037103987242973,6.3
1687037103988242017,6.3
1687037103989246310,6.3
1687037103990255132,6.3
1687037103991243787,6.3
1687037103992246026,6.3
1687037103993245961,6.3
1687037103994246568,6.3
1687037103995254749,6.3
1687037103996248633,6.3
1687037103997263766,6.3
1687037103998249034,6.3
1687037103999255341,6.3
1687037104000249646,6.3
1687037104001248169,6.3
1687037104002248224,6.3
1687037104003248560,6.3
1687037104004247674,6.3
1687037104005242820,6.3
1687037104006241123,6.3
1687037104007251327,6.3
1687037104008248447,6.3
1687037104009248002,6.3
1687037104010247857,6.3
1687037104011248343,6.3
1687037104012269218,6.3
1687037104013276637,6.3
1687037104014262005,6.3
1687037104015247293,6.3
1687037104016247889,6.3
1687037104017249347,6.3
1687037104018246878,6.3
1687037104019246283,6.31
1687037104020246218,6.31
1687037104021245011,6.31
1687037104022240578,6.31
1687037104023246354,6.31
1687037104024244907,6.31
1687037104025242318,6.31
1687037104026248705,6.31
1687037104027249211,6.31
1687037104028248305,6.31
1687037104029245485,6.31
1687037104030241743,6.31
1687037104031245696,6.31
1687037104032246423,6.31
1687037104033246459,6.31
1687037104034246143,6.31
1687037104035244896,6.31
1687037104036248799,6.31
1687037104037245909,6.31
1687037104038245784,6.31
1687037104039241211,6.31
1687037104040245465,6.31
1687037104041245911,6.31
1687037104042242750,6.31
1687037104043244599,6.31
1687037104044277296,6.31
1687037104045254058,6.31
1687037104046248252,6.31
1687037104047249570,6.31
1687037104048249586,6.31
1687037104049248679,6.31
1687037104050261088,6.31
1687037104051251075,6.31
1687037104052246722,6.31
1687037104053246557,6.31
1687037104054248857,6.31
1687037104055253290,6.31
1687037104056249208,6.31
1687037104057247911,6.31
1687037104058248307,6.31
1687037104059250016,6.31
1687037104060247376,6.31
1687037104061245147,6.31
1687037104062248138,6.31
1687037104063242353,6.31
1687037104064247618,6.31
1687037104065246291,6.31
1687037104066247218,6.31
1687037104067241453,6.31
1687037104068254743,6.31
1687037104069248637,6.31
1687037104070248032,6.31
1687037104071245512,6.31
1687037104072247862,6.31
1687037104073245763,6.31
1687037104074255307,6.31
1687037104075253429,6.31
1687037104076260567,6.31
1687037104077256265,6.31
1687037104078252162,6.31
1687037104079245545,6.31
1687037104080251161,6.31
1687037104081253902,6.31
1687037104082249880,6.31
1687037104083250707,6.31
1687037104084263256,6.31
1687037104085253443,6.31
1687037104086248679,6.31
1687037104087255738,6.31
1687037104088249752,6.31
1687037104089246071,6.31
1687037104090254973,6.31
1687037104091248426,6.31
1687037104092247219,6.31
1687037104093246924,6.31
1687037104094247430,6.31
1687037104095245863,6.31
1687037104096245628,6.31
1687037104097244711,6.31
1687037104098248033,6.31
1687037104099247397,6.31
1687037104100250178,6.31
1687037104101253129,6.31
1687037104102260378,6.31
1687037104103250785,6.31
1687037104104253656,6.31
1687037104105248942,6.31
1687037104106251613,6.31
1687037104107249995,6.31
1687037104108253096,6.31
1687037104109244586,6.31
1687037104110252957,6.31
1687037104111248294,6.31
1687037104112248369,6.31
1687037104113247723,6.31
1687037104114246917,6.31
1687037104115259647,6.31
1687037104116250545,6.31
1687037104117249027,6.31
1687037104118259072,6.31
1687037104119254969,6.31
1687037104120252951,6.31
1687037104121268235,6.31
1687037104122259544,6.31
1687037104123257927,6.31
1687037104124249827,6.31
1687037104125249211,6.31
1687037104126258394,6.31
1687037104127254041,6.31
1687037104128249999,6.31
1687037104129265483,6.31
1687037104130250791,6.31
1687037104131246468,6.31
1687037104132248057,6.31
1687037104133249795,6.31
1687037104134255301,6.31
1687037104135254495,6.31
1687037104136249581,6.31
1687037104137248104,6.31
1687037104138246787,6.31
1687037104139253936,6.31
1687037104140257458,6.31
1687037104141247104,6.31
1687037104142247299,6.31
1687037104143247796,6.31
1687037104144252630,6.31
1687037104145268054,6.31
1687037104146259935,6.31
1687037104147252135,6.31
1687037104148249676,6.31
1687037104149247307,6.31
1687037104150259235,6.31
1687037104151267616,6.31
1687037104152251451,6.31
1687037104153248010,6.31
1687037104154254357,6.31
1687037104155258931,6.31
1687037104156255701,6.31
1687037104157249464,6.31
1687037104158247917,6.31
1687037104159260336,6.31
1687037104160253799,6.31
1687037104161243906,6.31
1687037104162254812,6.31
1687037104163261209,6.31
1687037104164250815,6.31
1687037104165251301,6.31
1687037104166266004,6.31
1687037104167247555,6.31
1687037104168252650,6.31
1687037104169249850,6.31
1687037104170255676,6.31
1687037104171256634,6.31
1687037104172244246,6.31
1687037104173250483,6.31
1687037104174256950,6.31
1687037104175256275,6.31
1687037104176249427,6.31
1687037104177246948,6.31
1687037104178253486,6.31
1687037104179263209,6.31
