Time,Value
1687038174863690439,6.3
1687038174864688671,6.3
1687038174865684048,6.3
1687038174866694703,6.3
1687038174867688447,6.3
1687038174868682541,6.3
1687038174869689740,6.3
1687038174870682211,6.3
1687038174871683930,6.3
1687038174872694575,6.3
1687038174946685849,6.3
1687038174947680124,6.3
1687038174948689817,6.3
1687038174949690494,6.3
1687038174950681753,6.3
1687038174951689753,6.3
1687038174952684980,6.3
1687038174953703049,6.3
1687038174954689840,6.3
1687038174955686739,6.3
1687038174956689109,6.3
1687038174957683965,6.3
1687038174958682918,6.3
1687038174959682653,6.3
1687038174960688910,6.3
1687038174961683606,6.3
1687038174962682509,6.3
1687038174963681322,6.3
1687038174964682019,6.3
1687038174965690631,6.3
1687038174966683693,6.3
1687038174967687225,6.3
1687038174968688793,6.3
1687038174969680133,6.3
1687038174970688504,6.3
1687038174971677869,6.3
1687038174972680860,6.3
1687038174973681988,6.3
1687038174974680230,6.3
1687038174975682279,6.3
1687038174976688336,6.3
1687038174977677651,6.3
1687038174978681604,6.3
1687038174979688592,6.3
1687038174980684089,6.3
1687038174981693062,6.3
1687038174982696684,6.3
1687038174983688193,6.3
1687038174984688439,6.3
1687038174985691080,6.3
1687038174986688129,6.3
1687038174987686362,6.3
1687038174988687589,6.3
1687038174989693376,6.3
1687038174990688923,6.3
1687038174991691022,6.3
1687038174992692380,6.3
1687038174993691754,6.3
1687038174994687562,6.3
1687038174995686225,6.3
1687038174996688364,6.3
1687038174997702867,6.3
1687038174998693955,6.3
1687038174999695033,6.3
1687038175000696862,6.3
1687038175001694503,6.3
1687038175002686904,6.3
1687038175003680377,6.3
1687038175004688357,6.3
1687038175005691478,6.3
1687038175006687286,6.3
1687038175007691599,6.3
1687038175008689992,6.3
1687038175009692332,6.3
1687038175010692117,6.3
1687038175011699215,6.3
1687038175012692398,6.3
1687038175013689398,6.3
1687038175014694593,6.3
1687038175015695931,6.3
1687038175016689634,6.3
1687038175017686183,6.3
1687038175018691549,6.3
1687038175019693498,6.3
1687038175020692932,6.3
1687038175021694861,6.3
1687038175022688555,6.3
1687038175023689312,6.3
1687038175024692623,6.3
1687038175025691637,6.3
1687038175026688206,6.3
1687038175027687630,6.3
1687038175028688227,nan
1687038175031700306,6.3
1687038175032690142,6.3
1687038175033692822,6.3
1687038175034685294,6.3
1687038175035687423,6.3
1687038175036691175,6.3
1687038175037684268,6.3
1687038175038685576,6.3
1687038175039692003,6.3
1687038175040690335,6.3
1687038175041687956,6.3
1687038175042686980,6.3
1687038175043686555,6.3
1687038175044685598,6.3
1687038175045682458,6.3
1687038175046685599,6.3
1687038175047682899,6.3
1687038175048690048,6.3
1687038175049691326,6.3
1687038175050686773,6.3
1687038175051689854,6.3
1687038175052683017,6.3
1687038175053696227,6.3
1687038175054686905,6.3
1687038175055683834,6.3
1687038175056687276,6.3
1687038175057685178,6.3
