Time,Value
1687038283150732711,6.3
1687038283151736123,6.3
1687038283152743552,6.3
1687038283153731084,6.3
1687038283154732142,6.3
1687038283155729823,6.3
1687038283156725851,6.3
1687038283157734061,6.3
1687038283233724685,6.3
1687038283234723428,6.3
1687038283235729134,6.3
1687038283236725452,6.3
1687038283237730137,6.3
1687038283238730342,6.3
1687038283239732862,6.3
1687038283240737787,6.3
1687038283241729797,6.3
1687038283242723501,6.3
1687038283243727815,6.3
1687038283244731587,6.3
1687038283245736121,6.3
1687038283246728262,6.3
1687038283247732685,6.3
1687038283248732881,6.3
1687038283249729520,6.3
1687038283250731700,6.3
1687038283251730092,6.3
1687038283252726631,6.3
1687038283253741825,6.3
1687038283254732954,6.3
1687038283255729052,6.3
1687038283256733786,6.3
1687038283257734092,6.3
1687038283258726012,6.3
1687038283259720467,6.3
1687038283260729750,6.3
1687038283261734885,6.3
1687038283262733788,6.3
1687038283263726430,6.3
1687038283264729141,6.3
1687038283265725860,6.3
1687038283266733580,6.3
1687038283267729037,6.3
1687038283268733921,6.3
1687038283269725401,6.3
1687038283270726668,6.3
1687038283271729499,6.3
1687038283272732620,6.3
1687038283273733698,6.3
1687038283274727361,6.3
1687038283275729010,6.3
1687038283276731410,6.3
1687038283277732808,6.3
1687038283278740117,6.3
1687038283279733710,6.3
1687038283280743354,6.3
1687038283281729453,6.3
1687038283282723998,6.3
1687038283283725486,6.3
1687038283284725332,6.3
1687038283285729755,6.3
1687038283286727456,6.3
1687038283287724586,6.3
1687038283288723590,6.3
1687038283289732793,6.3
1687038283290733259,6.3
1687038283291728565,6.3
1687038283292725675,6.3
1687038283293731201,6.3
1687038283294728812,6.3
1687038283295732444,6.3
1687038283296726539,6.3
1687038283297733407,6.3
1687038283298725958,6.3
1687038283299725653,6.3
1687038283300726671,6.3
1687038283301736645,6.3
1687038283302724137,6.3
1687038283303727508,6.3
1687038283304731281,6.3
1687038283305743309,6.3
1687038283306729588,6.3
1687038283307728181,6.3
1687038283308725672,6.3
1687038283309732640,6.3
1687038283310735611,6.3
1687038283311731008,6.3
1687038283312729270,6.3
1687038283313728604,6.3
1687038283314733319,6.3
1687038283315725630,nan
1687038283318729463,6.3
1687038283319726563,6.3
1687038283320729494,6.3
1687038283321732345,6.3
1687038283322739994,6.3
1687038283323728238,6.3
1687038283324725278,6.3
1687038283325735622,6.3
1687038283326726571,6.3
1687038283327728310,6.3
1687038283328725460,6.3
