Time,Value
1687038382877782377,6.3
1687038382878774007,6.3
1687038382879770475,6.3
1687038382880767946,6.3
1687038382881772821,6.3
1687038382960773078,6.3
1687038382961776560,6.3
1687038382962778499,6.3
1687038382963768686,6.3
1687038382964765736,6.3
1687038382965775991,6.3
1687038382966777309,6.3
1687038382967767526,6.3
1687038382968772781,6.3
1687038382969767817,6.3
1687038382970778202,6.3
1687038382971772477,6.3
1687038382972771560,6.3
1687038382973773599,6.3
1687038382974771972,6.3
1687038382975770695,6.3
1687038382976770921,6.3
1687038382977772659,6.3
1687038382978776041,6.3
1687038382979770496,6.3
1687038382980769269,6.3
1687038382981770327,6.3
1687038382982774941,6.3
1687038382983782961,6.3
1687038382984774491,6.3
1687038382985775738,6.3
1687038382986773560,6.3
1687038382987771331,6.3
1687038382988770144,6.3
1687038382989779667,6.3
1687038382990773561,6.3
1687038382991769930,6.3
1687038382992769605,6.3
1687038382993773047,6.3
1687038382994784453,6.3
1687038382995770973,6.3
1687038382996769155,6.3
1687038382997767438,6.3
1687038382998773124,6.3
1687038382999767038,6.3
1687038383000762615,6.3
1687038383001767018,6.3
1687038383002765842,6.3
1687038383003764024,6.3
1687038383004765883,6.3
1687038383005769565,6.29
1687038383006766525,6.29
1687038383007763985,6.29
1687038383008766275,6.29
1687038383009774015,6.29
1687038383010775313,6.29
1687038383011768365,6.29
1687038383012764724,6.29
1687038383013769989,6.29
1687038383014770004,6.29
1687038383015766142,6.29
1687038383016773221,6.29
1687038383017768508,6.29
1687038383018774585,6.29
1687038383019771003,6.29
1687038383020764096,6.29
1687038383021774631,6.29
1687038383022766852,6.29
1687038383023764012,6.29
1687038383024769858,6.29
1687038383025769693,6.29
1687038383026768446,6.29
1687038383027765526,6.29
1687038383028759981,6.29
1687038383029769374,6.29
1687038383030771604,6.29
1687038383031772621,6.29
1687038383032772256,6.29
1687038383033769085,6.29
1687038383034773970,6.3
1687038383035765008,6.3
1687038383036765355,6.3
1687038383037766893,6.3
1687038383038771377,6.3
1687038383039766523,6.3
1687038383040764645,6.3
1687038383041767205,6.3
1687038383042773713,nan
1687038383045767457,6.3
1687038383046768224,6.3
1687038383047783839,6.3
1687038383048778083,6.3
1687038383049774332,6.3
1687038383050776742,6.3
1687038383051775735,6.3
1687038383052776011,6.3
1687038383053766669,6.3
1687038383054775581,6.3
1687038383055765808,6.3
1687038383056769781,6.3
1687038383057769596,6.3
1687038383058777186,6.3
1687038383059773885,6.3
1687038383060775994,6.3
1687038383061774948,6.3
1687038383062771456,6.3
1687038383063772253,6.3
1687038383064769203,6.3
1687038383065776041,6.3
1687038383066774624,6.3
1687038383067776994,6.3
1687038383068771629,6.3
1687038383069777846,6.3
1687038383070772933,6.3
1687038383071770213,6.3
1687038383072776891,6.3
1687038383073776576,6.3
1687038383074774507,6.3
1687038383075775054,6.3
1687038383076772965,6.3
1687038383077777489,6.3
1687038383078776813,6.3
1687038383079770937,6.3
1687038383080771925,6.3
1687038383081776599,6.3
1687038383082774981,6.3
1687038383083774075,6.3
1687038383084773810,6.3
1687038383085770950,6.3
1687038383086776666,6.3
1687038383087772233,6.3
1687038383088775164,6.3
1687038383089780139,6.3
1687038383090776026,6.3
1687038383091769780,6.3
1687038383092771879,6.3
1687038383093773818,6.3
1687038383094776118,6.3
1687038383095769371,6.3
1687038383096767443,6.3
1687038383097775253,6.3
1687038383098774236,6.3
1687038383099772609,6.3
1687038383100775459,6.3
1687038383101775425,6.3
1687038383102773336,6.3
1687038383103773893,6.3
1687038383104768969,6.3
1687038383105771239,6.3
1687038383106775121,6.3
1687038383107770809,6.3
1687038383108769221,6.3
1687038383109777402,6.3
1687038383110777347,6.3
1687038383111775519,6.3
1687038383112775224,6.3
1687038383113772925,6.3
1687038383114777890,6.3
1687038383115774509,6.3
1687038383116775616,6.3
1687038383117777605,6.3
1687038383118771870,6.3
1687038383119770934,6.3
1687038383120771710,6.3
1687038383121773820,6.3
1687038383122771270,6.3
1687038383123770384,6.3
1687038383124768636,6.3
1687038383125776587,6.3
1687038383126775811,6.3
1687038383127772179,6.3
1687038383128768598,6.3
1687038383129774875,6.3
1687038383130773748,6.3
1687038383131769055,6.3
1687038383132775452,6.3
1687038383133775308,6.3
1687038383134776445,6.3
1687038383135774487,6.3
1687038383136765846,6.3
1687038383137775570,6.3
1687038383138772359,6.3
1687038383139765001,6.3
1687038383140769905,6.3
1687038383141768498,6.3
1687038383142770337,6.3
1687038383143773188,6.3
1687038383144782030,6.3
1687038383145776625,6.3
1687038383146773925,6.3
1687038383147771496,6.3
1687038383148765911,6.3
1687038383149775755,6.3
1687038383150775680,6.3
1687038383151776587,6.3
1687038383152767606,6.3
1687038383153773472,6.3
1687038383154771674,6.3
1687038383155771650,6.3
1687038383156770363,6.3
1687038383157775748,6.3
1687038383158771495,6.3
1687038383159770188,6.3
1687038383160767699,6.3
1687038383161775479,6.3
1687038383162775505,6.3
1687038383163773196,6.3
1687038383164770827,6.3
1687038383165774709,6.3
1687038383166775857,6.3
1687038383167776744,6.3
1687038383168770107,6.3
1687038383169776875,6.3
1687038383170776460,6.3
1687038383171770574,6.3
1687038383172773715,6.3
1687038383173775995,6.3
1687038383174771422,6.3
1687038383175765075,6.3
1687038383176771132,6.3
1687038383177774013,6.3
1687038383178780641,6.3
1687038383179773182,6.3
1687038383180770613,6.3
1687038383181775337,6.3
1687038383182775262,6.3
1687038383183796007,6.3
1687038383184788418,6.3
1687038383185775990,6.3
1687038383186772328,6.3
1687038383187770851,6.3
1687038383188771548,6.3
1687038383189773337,6.3
1687038383190782148,6.3
1687038383191775491,6.3
1687038383192769776,6.3
1687038383193774520,6.3
1687038383194776890,6.3
1687038383195773780,6.3
1687038383196771120,6.3
1687038383197770334,6.3
1687038383198777794,6.3
1687038383199773491,6.3
1687038383200775079,6.3
1687038383201775626,6.3
1687038383202771273,6.3
1687038383203769876,6.3
1687038383204772115,6.3
1687038383205773363,6.3
1687038383206777146,6.3
1687038383207773745,6.3
1687038383208765074,6.3
1687038383209774988,6.3
1687038383210782467,6.3
1687038383211768977,6.3
1687038383212773080,6.3
1687038383213776943,6.3
1687038383214778061,6.3
1687038383215772215,6.3
1687038383216766209,6.3
1687038383217765663,6.3
1687038383218776850,6.3
1687038383219771215,6.3
1687038383220776059,6.3
1687038383221771055,6.3
1687038383222770780,6.3
1687038383223768501,6.3
1687038383224769679,6.3
1687038383225770165,6.3
1687038383226777755,6.3
1687038383227774745,6.3
1687038383228774930,6.3
1687038383229772742,6.3
1687038383230777556,6.3
1687038383231770638,6.3
1687038383232771285,6.3
1687038383233775569,6.3
1687038383234771807,6.3
1687038383235769708,6.3
1687038383236774703,6.3
1687038383237777113,6.3
1687038383238777279,6.3
1687038383239786592,6.3
1687038383240775366,6.3
1687038383241776764,6.3
1687038383242771860,6.3
1687038383243773208,6.3
1687038383244773264,6.3
1687038383245776235,6.3
1687038383246774737,6.3
1687038383247770535,6.3
1687038383248770039,6.3
1687038383249773792,6.3
1687038383250776101,6.3
1687038383251770326,6.3
1687038383252776623,6.3
1687038383253777100,6.3
1687038383254776394,6.3
1687038383255766791,6.3
1687038383256778268,6.3
1687038383257772352,6.3
1687038383258776195,6.3
1687038383259770009,6.3
1687038383260770345,6.3
1687038383261763337,6.3
1687038383262775445,6.3
1687038383263773737,6.3
1687038383264772360,6.3
1687038383265774109,6.3
1687038383266771820,6.3
1687038383267773238,6.3
1687038383268769136,6.3
1687038383269775062,6.3
1687038383270771491,6.3
1687038383271771496,6.3
1687038383272776191,6.3
1687038383273774533,6.3
1687038383274774839,6.3
1687038383275771628,6.3
1687038383276770341,6.3
1687038383277774875,6.3
1687038383278774450,6.3
1687038383279775277,6.3
1687038383280769070,6.3
1687038383281775338,6.3
1687038383282771055,6.3
1687038383283771501,6.3
1687038383284772789,6.3
1687038383285776251,6.3
1687038383286774984,6.3
1687038383287768547,6.3
1687038383288777089,6.3
