Time,Value
1687034766620302849,6.33
1687034766621295741,6.33
1687034766622301367,6.33
1687034766623313244,6.33
1687034766624306397,6.33
1687034766625305972,6.33
1687034766626301639,6.33
1687034766627300362,6.33
1687034766703307055,6.33
1687034766704298605,6.33
1687034766705301686,6.33
1687034766706299858,6.33
1687034766707300585,6.33
1687034766708300710,6.33
1687034766709300636,6.33
1687034766710305931,6.33
1687034766711301408,6.33
1687034766712312514,6.33
1687034766713310075,6.33
1687034766714304360,6.33
1687034766715301309,6.33
1687034766716302016,6.33
1687034766717304105,6.33
1687034766718301616,6.33
1687034766719303906,6.33
1687034766720301006,6.33
1687034766721301001,6.33
1687034766722301738,6.33
1687034766723297966,6.33
1687034766724298042,6.33
1687034766725300903,6.33
1687034766726300407,6.33
1687034766727297156,6.33
1687034766728315306,6.33
1687034766729308569,6.33
1687034766730299507,6.33
1687034766731299893,6.33
1687034766732315498,6.33
1687034766733314451,6.33
1687034766734299839,6.33
1687034766735302690,6.33
1687034766736295552,6.33
1687034766737309383,6.33
1687034766738302826,6.33
1687034766739306278,6.33
1687034766740302326,6.33
1687034766741300879,6.33
1687034766742318658,6.33
1687034766743308013,6.33
1687034766744315252,6.33
1687034766745314957,6.33
1687034766746303551,6.33
1687034766747300972,6.33
1687034766748297390,6.33
1687034766749301113,6.33
1687034766750299976,6.33
1687034766751299691,6.33
1687034766752304916,6.33
1687034766753313027,6.33
1687034766754307963,6.33
1687034766755305854,6.33
1687034766756301662,6.33
1687034766757314571,6.33
1687034766758305600,6.33
1687034766759302509,6.33
1687034766760303086,6.33
1687034766761301588,6.33
1687034766762303527,6.33
1687034766763302000,6.33
1687034766764325439,6.33
1687034766765313262,6.33
1687034766766299111,6.33
1687034766767298515,6.33
1687034766768292549,6.33
1687034766769299368,6.33
1687034766770303821,6.33
1687034766771300851,6.33
1687034766772299264,6.33
1687034766773298648,6.33
1687034766774299084,6.33
1687034766775303167,6.33
1687034766776298384,6.33
1687034766777297778,6.33
1687034766778299617,6.33
1687034766779323847,6.33
1687034766780303785,6.33
1687034766781299553,6.33
1687034766782299087,6.33
1687034766783304974,6.33
1687034766784305200,6.33
1687034766785311617,nan
1687034766788305582,6.33
1687034766789307892,6.33
1687034766790306174,6.33
1687034766791301460,6.33
1687034766792302067,6.33
1687034766793303104,6.33
1687034766794302969,6.33
1687034766795303997,6.33
1687034766796302379,6.33
1687034766797302294,6.33
1687034766798299855,6.33
1687034766799300692,6.33
1687034766800310676,6.33
1687034766801299972,6.33
1687034766802297052,6.33
1687034766803304170,6.33
1687034766804296642,6.33
1687034766805296707,6.33
1687034766806290130,6.33
1687034766807293061,6.33
1687034766808297785,6.33
1687034766809302149,6.33
1687034766810293939,6.33
1687034766811296439,6.33
1687034766812295573,6.33
1687034766813301139,6.33
1687034766814296155,6.33
1687034766815295399,6.33
1687034766816300153,6.33
1687034766817300199,6.33
1687034766818292910,6.33
1687034766819296442,6.33
1687034766820297149,6.33
