Time,Value
1687037665320498363,6.3
1687037665321481647,6.3
1687037665322484237,6.3
1687037665323477240,6.3
1687037665403487922,6.3
1687037665404478790,6.3
1687037665405473536,6.3
1687037665406477699,6.3
1687037665407476723,6.3
1687037665408479854,6.3
1687037665409483576,6.3
1687037665410476999,6.3
1687037665411477386,6.3
1687037665412475097,6.3
1687037665413473369,6.3
1687037665414469236,6.3
1687037665415473279,6.3
1687037665416469578,6.3
1687037665417479552,6.3
1687037665418480649,6.3
1687037665419473952,6.3
1687037665420471453,6.3
1687037665421476187,6.3
1687037665422479289,6.3
1687037665423477150,6.3
1687037665424480902,6.3
1687037665425482611,6.3
1687037665426474942,6.3
1687037665427474156,6.3
1687037665428473400,6.3
1687037665429469197,6.3
1687037665430475495,6.3
1687037665431482363,6.3
1687037665432474464,6.3
1687037665433473116,6.3
1687037665434473853,6.3
1687037665435473849,6.3
1687037665436468434,6.3
1687037665437473950,6.3
1687037665438474907,6.3
1687037665439471776,6.3
1687037665440484646,6.3
1687037665441476476,6.3
1687037665442476622,6.3
1687037665443478651,6.3
1687037665444478296,6.3
1687037665445476698,6.3
1687037665446475471,6.3
1687037665447473182,6.3
1687037665448473268,6.3
1687037665449482340,6.3
1687037665450476124,6.3
1687037665451473555,6.3
1687037665452476596,6.3
1687037665453479076,6.3
1687037665454486816,6.3
1687037665455470450,6.3
1687037665456469554,6.3
1687037665457479117,6.3
1687037665458481167,6.3
1687037665459475842,6.3
1687037665460468985,6.3
1687037665461477115,6.3
1687037665462476249,6.3
1687037665463478679,6.3
1687037665464477733,6.3
1687037665465478680,6.3
1687037665466477954,6.3
1687037665467481255,6.3
1687037665468475390,6.3
1687037665469478732,6.3
1687037665470476513,6.3
1687037665471475827,6.3
1687037665472474450,6.3
1687037665473480967,6.3
1687037665474474961,6.3
1687037665475475999,6.3
1687037665476480052,6.3
1687037665477476921,6.3
1687037665478480083,6.3
1687037665479480479,6.3
1687037665480472339,6.3
1687037665481478346,6.3
1687037665482479092,6.3
1687037665483472976,6.3
1687037665484483832,6.3
1687037665485482465,nan
1687037665488478404,6.3
1687037665489482807,6.3
1687037665490484346,6.3
1687037665491477478,6.3
1687037665492470821,6.3
1687037665493480454,6.3
1687037665494475000,6.3
1687037665495473202,6.3
1687037665496477595,6.3
1687037665497478232,6.3
1687037665498478328,6.3
1687037665499473594,6.3
1687037665500484179,6.3
1687037665501474487,6.3
1687037665502482367,6.3
1687037665503481561,6.3
1687037665504475805,6.3
1687037665505477554,6.3
1687037665506476698,6.3
1687037665507473467,6.3
1687037665508479885,6.3
1687037665509474380,6.3
1687037665510483452,6.3
1687037665511475222,6.3
1687037665512473364,6.3
1687037665513477808,6.3
1687037665514481650,6.3
1687037665515476205,6.3
1687037665516478435,6.3
1687037665517481967,6.3
1687037665518473917,6.3
1687037665519476868,6.3
1687037665520482775,6.3
1687037665521481358,6.3
1687037665522486733,6.3
1687037665523471630,6.3
1687037665524469331,6.3
1687037665525475308,6.3
1687037665526473139,6.3
1687037665527472233,6.3
1687037665528476065,6.3
1687037665529476963,6.3
1687037665530470416,6.3
1687037665531473056,6.3
1687037665532473763,6.3
1687037665533473407,6.3
1687037665534478152,6.3
1687037665535471795,6.3
1687037665536473043,6.3
1687037665537479380,6.3
1687037665538475018,6.3
1687037665539470154,6.3
1687037665540480659,6.3
1687037665541474022,6.3
1687037665542469349,6.3
1687037665543479353,6.3
1687037665544473267,6.3
1687037665545474003,6.3
1687037665546474550,6.3
1687037665547474044,6.3
1687037665548477266,6.3
1687037665549486719,6.3
1687037665550479280,6.3
1687037665551474657,6.3
1687037665552477989,6.3
1687037665553479637,6.3
1687037665554479442,6.3
1687037665555469669,6.3
1687037665556475285,6.3
1687037665557477545,6.3
1687037665558478532,6.3
1687037665559473178,6.3
1687037665560473634,6.3
1687037665561479631,6.3
1687037665562474045,6.3
1687037665563474281,6.3
1687037665564470830,6.3
1687037665565473681,6.3
1687037665566478746,6.3
1687037665567475325,6.3
1687037665568470201,6.3
1687037665569476758,6.3
1687037665570482715,6.3
1687037665571478643,6.3
1687037665572473579,6.3
1687037665573481569,6.3
1687037665574479170,6.3
1687037665575474276,6.3
1687037665576479461,6.3
1687037665577474267,6.3
1687037665578474212,6.3
1687037665579472565,6.3
1687037665580471438,6.3
1687037665581479659,6.3
1687037665582479684,6.3
1687037665583474840,6.3
1687037665584474345,6.3
1687037665585473910,6.3
1687037665586477802,6.3
1687037665587473099,6.3
1687037665588489445,6.3
1687037665589495993,6.3
1687037665590478585,6.3
1687037665591475775,6.3
1687037665592477855,6.3
1687037665593473272,6.3
1687037665594480250,6.3
1687037665595476779,6.3
1687037665596474490,6.3
1687037665597480867,6.3
1687037665598472517,6.3
1687037665599472703,6.3
1687037665600479331,6.3
1687037665601474457,6.3
1687037665602480183,6.3
1687037665603481852,6.3
1687037665604475335,6.3
1687037665605474178,6.3
1687037665606479303,6.3
1687037665607478597,6.3
1687037665608475707,6.3
1687037665609480291,6.3
1687037665610475648,6.3
1687037665611477637,6.3
1687037665612486299,6.3
1687037665613480533,6.3
1687037665614480058,6.3
1687037665615488229,6.3
1687037665616487412,6.3
1687037665617481447,6.3
1687037665618483626,6.3
1687037665619477230,6.3
1687037665620473869,6.3
1687037665621475347,6.3
1687037665622468630,6.3
1687037665623472993,6.3
1687037665624477227,6.3
1687037665625478795,6.3
1687037665626475865,6.3
1687037665627481551,6.3
1687037665628477188,6.3
1687037665629469850,6.3
1687037665630468793,6.3
