Time,Value
1687037763438541620,6.3
1687037763439529142,6.3
1687037763440519809,6.3
1687037763441520677,6.3
1687037763442517306,6.3
1687037763443521198,6.3
1687037763444545078,6.3
1687037763445516330,6.3
1687037763446514472,6.3
1687037763447523915,6.3
1687037763448524011,6.3
1687037763449518355,6.3
1687037763450518631,6.3
1687037763451519819,6.3
1687037763452518672,6.3
1687037763453516664,6.3
1687037763454515507,6.3
1687037763455514911,6.3
1687037763456527961,6.3
1687037763457516365,6.3
1687037763458516300,6.3
1687037763459517838,6.3
1687037763460527983,6.3
1687037763461516166,6.3
1687037763462515671,6.3
1687037763463521086,6.3
1687037763464512766,6.3
1687037763465517651,6.3
1687037763466515512,6.3
1687037763467517130,6.3
1687037763468522937,6.3
1687037763469518504,6.3
1687037763470517618,6.3
1687037763471515509,6.3
1687037763472517819,6.3
1687037763473514328,6.3
1687037763474515525,6.3
1687037763475515821,6.3
1687037763476520906,6.3
1687037763477518227,6.3
1687037763478515988,6.3
1687037763479520682,6.3
1687037763480513945,6.3
1687037763481529850,6.3
1687037763482517582,6.3
1687037763483515113,6.3
1687037763484522202,6.3
1687037763485517649,6.3
1687037763486518065,6.3
1687037763487516958,6.3
1687037763488527834,6.3
1687037763489518612,6.3
1687037763490531552,6.3
1687037763491519064,6.3
1687037763492523297,6.3
1687037763493521639,6.3
1687037763494512688,6.3
1687037763495519636,6.3
1687037763496520193,6.3
1687037763497520359,6.3
1687037763498514693,6.3
1687037763499514929,6.3
1687037763500519072,6.3
1687037763501514469,6.3
1687037763502517861,6.3
1687037763503515382,6.3
1687037763504520978,6.3
1687037763505509882,6.3
1687037763506513184,6.3
1687037763507513370,6.3
1687037763508547259,6.3
1687037763509531735,6.3
1687037763510517764,6.3
1687037763511535453,6.3
1687037763512522273,6.3
1687037763513515175,6.3
1687037763514515191,6.3
1687037763515513573,6.3
1687037763516515162,6.3
1687037763517515117,6.3
1687037763518515874,6.3
1687037763519511481,6.3
1687037763520516906,nan
1687037763523516051,6.3
1687037763524522639,6.3
1687037763525516934,6.3
1687037763526516358,6.3
1687037763527516093,6.3
1687037763528531186,6.3
1687037763529520702,6.3
1687037763530511591,6.3
1687037763531521214,6.3
1687037763532522091,6.3
1687037763533521606,6.3
1687037763534518104,6.3
1687037763535520384,6.3
1687037763536530679,6.3
1687037763537521106,6.3
1687037763538518166,6.3
1687037763539521237,6.3
1687037763540535750,6.3
1687037763541519124,6.3
1687037763542516545,6.3
1687037763543520948,6.3
1687037763544520242,6.3
1687037763545515609,6.3
1687037763546516095,6.3
1687037763547521922,6.3
1687037763548521296,6.3
1687037763549517484,6.3
1687037763550516969,6.3
1687037763551521964,6.3
1687037763552519985,6.3
1687037763553519770,6.3
1687037763554514055,6.3
1687037763555518639,6.3
1687037763556515829,6.3
1687037763557518239,6.3
1687037763558510320,6.3
1687037763559518480,6.3
1687037763560524176,6.3
1687037763561520054,6.3
1687037763562514669,6.3
1687037763563517099,6.3
1687037763564518026,6.3
1687037763565517831,6.3
1687037763566515482,6.3
1687037763567513644,6.3
1687037763568549928,6.3
1687037763569517032,6.3
1687037763570514663,6.3
1687037763571520238,6.3
1687037763572522047,6.3
1687037763573514338,6.3
1687037763574513221,6.3
1687037763575517836,6.3
1687037763576522139,6.3
1687037763577514991,6.3
1687037763578513784,6.3
1687037763579515793,6.3
1687037763580519846,6.3
1687037763581515594,6.3
1687037763582514046,6.3
1687037763583518781,6.3
1687037763584521140,6.3
1687037763585521056,6.3
1687037763586515881,6.3
1687037763587516277,6.3
1687037763588515752,6.3
1687037763589520897,6.3
1687037763590515923,6.3
1687037763591513223,6.3
1687037763592518779,6.3
1687037763593531188,6.3
1687037763594544128,6.3
1687037763595518525,6.3
1687037763596523590,6.3
1687037763597521571,6.3
1687037763598517289,6.3
1687037763599516372,6.3
1687037763600524082,6.3
1687037763601532363,6.3
1687037763602513844,6.3
1687037763603526663,6.3
1687037763604522852,6.3
1687037763605534519,6.3
1687037763606517402,6.3
1687037763607535812,6.3
1687037763608517954,6.3
1687037763609516377,6.3
1687037763610520500,6.3
1687037763611512400,6.3
1687037763612522825,6.3
1687037763613514264,6.3
1687037763614521633,6.3
1687037763615517431,6.3
1687037763616517517,6.3
1687037763617524124,6.3
1687037763618520473,6.3
1687037763619515659,6.3
1687037763620520404,6.3
1687037763621521140,6.3
1687037763622519964,6.3
1687037763623515410,6.3
1687037763624533720,6.3
1687037763625515331,6.3
1687037763626518392,6.3
1687037763627519049,6.3
1687037763628522020,6.3
1687037763629513940,6.3
1687037763630512663,6.3
1687037763631519842,6.3
1687037763632518024,6.3
1687037763633517819,6.3
1687037763634515119,6.3
1687037763635518842,6.3
1687037763636521071,6.3
1687037763637515236,6.3
1687037763638513849,6.3
1687037763639523382,6.3
1687037763640520261,6.3
1687037763641511009,6.3
1687037763642515393,6.3
1687037763643519767,6.3
1687037763644518560,6.3
1687037763645518395,6.3
1687037763646521176,6.3
1687037763647521842,6.3
1687037763648523651,6.3
1687037763649516192,6.3
1687037763650514214,6.3
1687037763651536141,6.3
1687037763652516579,6.3
1687037763653517126,6.3
1687037763654514186,6.3
1687037763655516365,6.3
1687037763656545175,6.3
1687037763657517027,6.3
1687037763658517303,6.3
1687037763659516247,6.3
1687037763660533544,6.3
1687037763661516718,6.3
1687037763662514740,6.3
1687037763663514755,6.3
1687037763664524219,6.3
1687037763665517732,6.3
1687037763666515593,6.3
1687037763667520969,6.3
1687037763668538777,6.3
1687037763669520198,6.3
1687037763670514282,6.3
1687037763671517113,6.3
1687037763672531676,6.3
1687037763673516032,6.3
1687037763674515466,6.3
1687037763675516914,6.3
1687037763676523232,6.3
1687037763677517576,6.3
1687037763678516550,6.3
1687037763679518349,6.3
1687037763680521500,6.3
1687037763681520013,6.3
1687037763682514067,6.3
1687037763683515956,6.3
1687037763684519007,6.3
1687037763685519173,6.3
1687037763686513728,6.3
1687037763687513623,6.3
1687037763688520802,6.3
1687037763689519244,6.3
1687037763690510022,6.3
1687037763691516009,6.3
1687037763692521976,6.3
1687037763693523434,6.3
1687037763694515905,6.3
1687037763695516682,6.3
1687037763696516758,6.3
1687037763697519188,6.3
1687037763698518341,6.3
1687037763699514239,6.3
1687037763700523782,6.3
1687037763701521033,6.3
1687037763702513814,6.3
1687037763703517407,6.3
1687037763704515128,6.3
1687037763705516275,6.3
1687037763706515269,6.3
1687037763707515855,6.3
1687037763708523054,6.3
1687037763709517660,6.3
1687037763710519669,6.3
1687037763711516899,6.3
1687037763712518437,6.3
1687037763713518182,6.3
1687037763714515753,6.3
1687037763715514396,6.3
1687037763716510614,6.3
1687037763717514757,6.3
1687037763718514673,6.3
1687037763719514898,6.3
1687037763720520895,6.3
1687037763721521431,6.3
1687037763722518131,6.3
1687037763723519769,6.3
1687037763724519063,6.3
1687037763725520702,6.3
1687037763726517551,6.3
1687037763727516965,6.3
1687037763728523704,6.3
1687037763729520192,6.3
1687037763730509257,6.3
1687037763731513110,6.3
1687037763732517524,6.3
1687037763733517569,6.3
1687037763734514549,6.3
1687037763735512280,6.3
1687037763736521463,6.3
1687037763737515537,6.3
1687037763738515442,6.3
1687037763739517712,6.3
1687037763740516665,6.3
1687037763741515999,6.3
1687037763742516355,6.3
1687037763743516611,6.3
1687037763744520965,6.3
1687037763745523936,6.3
1687037763746517239,6.3
1687037763747512676,6.3
1687037763748515987,6.3
1687037763749514870,6.3
1687037763750519565,6.3
1687037763751510764,6.3
1687037763752519395,6.3
1687037763753516686,6.3
1687037763754515819,6.3
1687037763755512138,6.3
1687037763756513686,6.3
1687037763757518961,6.3
1687037763758516873,6.3
1687037763759518692,6.3
1687037763760515341,6.3
1687037763761515046,6.3
1687037763762515101,6.3
1687037763763515668,6.3
1687037763764515533,6.3
1687037763765515949,6.3
1687037763766511767,6.3
1687037763767511381,6.3
1687037763768516166,6.3
1687037763769522343,6.3
1687037763770516357,6.3
1687037763771515781,6.3
1687037763772524092,6.3
1687037763773516062,6.3
1687037763774515286,6.3
1687037763775516264,6.3
1687037763776518964,6.3
1687037763777517457,6.3
1687037763778522492,6.3
1687037763779515524,6.3
1687037763780520358,6.3
1687037763781516466,6.3
1687037763782517203,6.3
1687037763783533750,6.3
1687037763784522013,6.3
1687037763785518953,6.3
1687037763786517646,6.3
1687037763787515667,6.3
1687037763788518799,6.3
1687037763789516810,6.3
1687037763790514481,6.3
